cut	k	mask	rank_sum	max_rank_sum	entropy_nats	entropy_bits	max_entropy_bits	cost
4848	5	49537	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4849	5	82305	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4850	5	98689	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4851	5	3713	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4852	5	5761	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4853	5	9857	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4854	5	18049	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4855	5	34433	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4856	5	67201	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4857	5	6785	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4858	5	10881	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4859	5	19073	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4860	5	35457	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4861	5	68225	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4862	5	12929	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4863	5	21121	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4864	5	37505	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4865	5	70273	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4866	5	25217	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4867	5	41601	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4868	5	74369	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4869	5	49793	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4870	5	82561	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4871	5	98945	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4872	5	7297	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4873	5	11393	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4874	5	19585	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4875	5	35969	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4876	5	68737	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4877	5	13441	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4878	5	21633	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4879	5	38017	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4880	5	70785	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4881	5	25729	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4882	5	42113	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4883	5	74881	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4884	5	50305	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4885	5	83073	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4886	5	99457	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4887	5	14465	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4888	5	22657	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4889	5	39041	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4890	5	71809	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4891	5	26753	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4892	5	43137	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4893	5	75905	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4894	5	51329	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4895	5	84097	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4896	5	100481	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4897	5	28801	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4898	5	45185	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4899	5	77953	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4900	5	53377	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4901	5	86145	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4902	5	102529	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4903	5	57473	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4904	5	90241	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4905	5	106625	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4906	5	114817	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4907	5	3841	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4908	5	5889	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4909	5	9985	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4910	5	18177	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4911	5	34561	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4912	5	67329	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4913	5	6913	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4914	5	11009	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4915	5	19201	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4916	5	35585	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4917	5	68353	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4918	5	13057	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4919	5	21249	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4920	5	37633	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4921	5	70401	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4922	5	25345	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4923	5	41729	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4924	5	74497	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4925	5	49921	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4926	5	82689	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4927	5	99073	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4928	5	7425	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4929	5	11521	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4930	5	19713	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4931	5	36097	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4932	5	68865	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4933	5	13569	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4934	5	21761	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4935	5	38145	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4936	5	70913	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4937	5	25857	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4938	5	42241	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4939	5	75009	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4940	5	50433	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4941	5	83201	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4942	5	99585	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4943	5	14593	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4944	5	22785	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4945	5	39169	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4946	5	71937	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4947	5	26881	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4948	5	43265	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4949	5	76033	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4950	5	51457	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4951	5	84225	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4952	5	100609	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4953	5	28929	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4954	5	45313	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4955	5	78081	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4956	5	53505	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4957	5	86273	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4958	5	102657	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4959	5	57601	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4960	5	90369	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4961	5	106753	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4962	5	114945	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4963	5	7681	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4964	5	11777	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4965	5	19969	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4966	5	36353	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4967	5	69121	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4968	5	13825	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4969	5	22017	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4970	5	38401	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4971	5	71169	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4972	5	26113	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4973	5	42497	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4974	5	75265	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4975	5	50689	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4976	5	83457	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4977	5	99841	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4978	5	14849	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4979	5	23041	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4980	5	39425	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4981	5	72193	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4982	5	27137	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4983	5	43521	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4984	5	76289	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4985	5	51713	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4986	5	84481	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4987	5	100865	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4988	5	29185	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4989	5	45569	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4990	5	78337	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4991	5	53761	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4992	5	86529	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4993	5	102913	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4994	5	57857	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4995	5	90625	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4996	5	107009	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4997	5	115201	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4998	5	15361	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
4999	5	23553	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5000	5	39937	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5001	5	72705	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5002	5	27649	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5003	5	44033	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5004	5	76801	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5005	5	52225	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5006	5	84993	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5007	5	101377	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5008	5	29697	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5009	5	46081	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5010	5	78849	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5011	5	54273	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5012	5	87041	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5013	5	103425	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5014	5	58369	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5015	5	91137	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5016	5	107521	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5017	5	115713	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5018	5	30721	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5019	5	47105	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5020	5	79873	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5021	5	55297	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5022	5	88065	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5023	5	104449	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5024	5	59393	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5025	5	92161	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5026	5	108545	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5027	5	116737	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5028	5	61441	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5029	5	94209	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5030	5	110593	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5031	5	118785	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5032	5	122881	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5033	5	62	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5034	5	94	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5035	5	158	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5036	5	286	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5037	5	542	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5038	5	1054	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5039	5	2078	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5040	5	4126	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5041	5	8222	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5042	5	16414	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5043	5	32798	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5044	5	65566	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5045	5	110	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5046	5	174	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5047	5	302	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5048	5	558	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5049	5	1070	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5050	5	2094	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5051	5	4142	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5052	5	8238	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5053	5	16430	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5054	5	32814	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5055	5	65582	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5056	5	206	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5057	5	334	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5058	5	590	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5059	5	1102	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5060	5	2126	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5061	5	4174	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5062	5	8270	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5063	5	16462	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5064	5	32846	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5065	5	65614	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5066	5	398	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5067	5	654	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5068	5	1166	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5069	5	2190	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5070	5	4238	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5071	5	8334	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5072	5	16526	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5073	5	32910	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5074	5	65678	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5075	5	782	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5076	5	1294	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5077	5	2318	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5078	5	4366	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5079	5	8462	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5080	5	16654	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5081	5	33038	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5082	5	65806	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5083	5	1550	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5084	5	2574	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5085	5	4622	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5086	5	8718	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5087	5	16910	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5088	5	33294	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5089	5	66062	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5090	5	3086	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5091	5	5134	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5092	5	9230	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5093	5	17422	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5094	5	33806	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5095	5	66574	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5096	5	6158	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5097	5	10254	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5098	5	18446	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5099	5	34830	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5100	5	67598	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5101	5	12302	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5102	5	20494	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5103	5	36878	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5104	5	69646	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5105	5	24590	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5106	5	40974	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5107	5	73742	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5108	5	49166	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5109	5	81934	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5110	5	98318	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5111	5	118	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5112	5	182	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5113	5	310	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5114	5	566	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5115	5	1078	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5116	5	2102	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5117	5	4150	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5118	5	8246	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5119	5	16438	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5120	5	32822	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5121	5	65590	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5122	5	214	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5123	5	342	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5124	5	598	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5125	5	1110	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5126	5	2134	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5127	5	4182	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5128	5	8278	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5129	5	16470	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5130	5	32854	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5131	5	65622	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5132	5	406	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5133	5	662	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5134	5	1174	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5135	5	2198	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5136	5	4246	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5137	5	8342	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5138	5	16534	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5139	5	32918	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5140	5	65686	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5141	5	790	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5142	5	1302	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5143	5	2326	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5144	5	4374	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5145	5	8470	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5146	5	16662	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5147	5	33046	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5148	5	65814	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5149	5	1558	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5150	5	2582	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5151	5	4630	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5152	5	8726	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5153	5	16918	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5154	5	33302	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5155	5	66070	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5156	5	3094	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5157	5	5142	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5158	5	9238	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5159	5	17430	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5160	5	33814	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5161	5	66582	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5162	5	6166	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5163	5	10262	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5164	5	18454	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5165	5	34838	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5166	5	67606	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5167	5	12310	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5168	5	20502	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5169	5	36886	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5170	5	69654	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5171	5	24598	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5172	5	40982	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5173	5	73750	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5174	5	49174	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5175	5	81942	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5176	5	98326	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5177	5	230	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5178	5	358	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5179	5	614	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5180	5	1126	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5181	5	2150	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5182	5	4198	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5183	5	8294	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5184	5	16486	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5185	5	32870	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5186	5	65638	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5187	5	422	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5188	5	678	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5189	5	1190	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5190	5	2214	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5191	5	4262	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5192	5	8358	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5193	5	16550	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5194	5	32934	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5195	5	65702	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5196	5	806	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5197	5	1318	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5198	5	2342	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5199	5	4390	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5200	5	8486	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5201	5	16678	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5202	5	33062	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5203	5	65830	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5204	5	1574	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5205	5	2598	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5206	5	4646	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5207	5	8742	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5208	5	16934	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5209	5	33318	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5210	5	66086	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5211	5	3110	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5212	5	5158	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5213	5	9254	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
5214	5	17446	10	10	46.052201834882581	66.439283209202728	66.439283209202728	0
